Gene ID	Gene Symbol	Transcript ID	Gene Tax ID	miRNA	Site Type	UTR_start	UTR end	context++ score	context++ score percentile	weighted context++ score	weighted context++ score percentile	Predicted relative KD
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-375	1	172	178	-0.124	90	-0.084	87	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-144	3	334	341	-0.090	79	-0.026	65	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-101-3p	1	335	341	-0.010	38	-0.003	45	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-582-5p	1	538	544	-0.022	47	-0.006	42	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-372-3p	2	560	566	-0.020	27	-0.006	40	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-302b	2	560	566	-0.024	52	-0.007	43	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-302a-3p	2	560	566	-0.024	52	-0.007	43	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-302c	2	560	566	-0.024	52	-0.007	43	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-302d	2	560	566	-0.024	52	-0.007	43	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-373	2	560	566	-0.020	38	-0.006	49	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-519a-3p	2	560	566	-0.020	28	-0.006	41	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-518a-3p	2	560	566	-0.025	53	-0.007	43	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-520a-3p	2	560	566	-0.020	28	-0.006	41	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-494-3p	2	611	617	-0.020	50	-0.006	49	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-16-5p	2	707	713	-0.184	85	-0.052	67	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-15b-5p	2	707	713	-0.151	80	-0.043	61	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-15a-5p	2	707	713	-0.151	80	-0.043	61	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-497-5p	2	707	713	-0.115	75	-0.033	58	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-424-5p	2	707	713	-0.137	78	-0.039	61	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-195-5p	2	707	713	-0.184	85	-0.052	67	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-107-3p	1	710	716	-0.142	84	-0.040	61	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-103-3p	1	710	716	-0.142	84	-0.040	61	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-424-5p	2	1066	1072	-0.123	76	-0.035	60	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-15a-5p	2	1066	1072	-0.159	81	-0.045	62	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-16-5p	2	1066	1072	-0.181	84	-0.051	67	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-195-5p	2	1066	1072	-0.181	84	-0.051	66	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-15b-5p	2	1066	1072	-0.148	79	-0.042	60	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-497-5p	2	1066	1072	-0.134	78	-0.038	61	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-206	3	1835	1842	-0.137	82	-0.038	66	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-1-3p	3	1835	1842	-0.137	82	-0.038	66	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-24-3p	2	1918	1924	-0.153	85	-0.043	71	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-876-5p	3	2094	2101	-0.040	65	-0.011	59	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-1251-5p	3	3367	3374	-0.226	92	-0.060	76	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-26b-5p	3	3973	3980	-0.157	88	-0.043	70	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-26a-5p	3	3973	3980	-0.157	89	-0.043	71	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-339-5p	2	4300	4306	-0.122	74	-0.034	65	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-193b-3p	2	4529	4535	-0.337	95	-0.088	76	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-193a-3p	2	4529	4535	-0.348	95	-0.090	76	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-193b-3p	1	4621	4627	-0.189	81	-0.001	19	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-193a-3p	1	4621	4627	-0.189	81	-0.001	19	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-183-5p	2	4639	4645	-0.262	94	-0.001	35	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-891b-3p	2	4639	4645	-0.219	91	-0.001	34	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-370-5p	1	4727	4733	-0.051	68	-0.000	37	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-135b-5p	2	6122	6128	-0.073	67	-0.000	24	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-135a-5p	2	6122	6128	-0.073	67	-0.000	24	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-223	1	6140	6146	-0.234	89	-0.001	20	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-375	1	6187	6193	-0.010	34	-0.000	32	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-19b	3	6252	6259	-0.030	24	-0.000	11	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-19a-3p	3	6252	6259	-0.030	24	-0.000	11	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-455-5p	3	6270	6277	-0.169	84	-0.001	29	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-502-3p	1	6357	6363	-0.080	71	-0.000	25	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-363-3p	2	6551	6557	-0.132	84	-0.001	38	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-92b-3p	2	6551	6557	-0.120	85	-0.001	44	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-92a-3p	2	6551	6557	-0.131	86	-0.001	43	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-25	2	6551	6557	-0.117	84	-0.001	43	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-32-5p	2	6551	6557	-0.153	87	-0.001	39	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-367	2	6551	6557	-0.121	82	-0.001	37	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-892c-3p	1	6566	6572	-0.010	26	-0.000	25	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-452-5p	1	6566	6572	-0.010	24	-0.000	22	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-218-5p	1	6594	6600	-0.127	78	-0.001	30	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-493-5p	2	6617	6623	-0.020	45	-0.000	27	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-206	3	6682	6689	-0.130	81	-0.001	27	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-1-3p	3	6682	6689	-0.130	81	-0.001	27	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-524-3p	2	8336	8342	-0.020	61	-0.000	45	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-18a-5p	2	8336	8342	-0.032	57	-0.000	31	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-18b	2	8336	8342	-0.032	57	-0.000	31	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-1271-5p	3	8662	8669	-0.030	50	-0.000	31	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-96	3	8662	8669	-0.030	51	-0.000	29	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-425	2	8905	8911	-0.020	52	-0.000	36	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-376b-3p	3	10925	10932	-0.030	27	-0.000	13	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-376a-3p	3	10925	10932	-0.030	27	-0.000	14	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-873-5p	1	10944	10950	-0.010	56	-0.000	55	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-7179-3p	1	10944	10950	-0.020	65	-0.000	46	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-142-3p	2	11420	11426	-0.026	23	-0.000	9	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-196a-5p	2	11422	11428	-0.034	38	-0.000	16	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-196b-5p	2	11422	11428	-0.045	48	-0.000	17	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-421	2	11779	11785	-0.020	37	-0.000	26	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-150-5p	3	11824	11831	-0.030	63	-0.000	29	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-1306-5p	2	12229	12235	-0.020	44	-0.000	34	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-532-3p	1	12251	12257	-0.010	50	-0.000	48	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-150-5p	1	12251	12257	-0.010	27	-0.000	26	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-338-3p	3	12349	12356	-0.121	88	-0.001	36	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-134-5p	3	13661	13668	-0.030	36	-0.000	18	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-342-3p	3	13705	13712	-0.030	64	-0.000	39	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-378a	2	13736	13742	-0.020	25	-0.000	16	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-422a	2	13736	13742	-0.020	25	-0.000	16	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-378d	2	13736	13742	-0.020	25	-0.000	16	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-33a	2	13743	13749	-0.020	59	-0.000	43	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-33b-5p	2	13743	13749	-0.020	59	-0.000	43	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-186-5p	3	13764	13771	-0.030	87	-0.000	59	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-145-5p	1	13782	13788	-0.134	86	-0.001	36	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-409-3p	1	13812	13818	-0.010	57	-0.000	55	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-338-3p	1	16539	16545	-0.047	68	-0.000	33	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9544	mml-miR-7	1	16547	16553	-0.010	38	-0.000	34	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-7	2	40	46	-0.149	89	-0.149	93	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-1298	1	89	95	-0.113	90	-0.113	93	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-205	3	91	98	-0.482	99	-0.482	99	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-200c	3	141	148	-0.286	98	-0.284	98	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-655	1	143	149	-0.133	82	-0.132	88	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-375	1	170	176	-0.146	93	-0.098	90	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-144	3	332	339	-0.079	77	-0.023	64	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-101	1	333	339	-0.010	38	-0.003	45	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-520e	2	562	568	-0.020	28	-0.006	43	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-520d	2	562	568	-0.020	27	-0.006	42	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-520b	2	562	568	-0.020	27	-0.006	42	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-520a	2	562	568	-0.020	27	-0.006	42	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-372	2	562	568	-0.020	26	-0.006	41	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-302e	2	562	568	-0.025	57	-0.007	45	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-302d	2	562	568	-0.020	28	-0.006	43	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-302c	2	562	568	-0.020	28	-0.006	43	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-302b	2	562	568	-0.020	28	-0.006	43	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-302a	2	562	568	-0.020	29	-0.006	43	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-494	2	613	619	-0.025	60	-0.007	51	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-195	2	707	713	-0.184	85	-0.052	67	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-424	2	707	713	-0.137	78	-0.039	62	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-497	2	707	713	-0.115	75	-0.033	59	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-16	2	707	713	-0.184	85	-0.052	67	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-15b	2	707	713	-0.151	80	-0.043	61	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-15a	2	707	713	-0.151	80	-0.043	62	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-103	1	710	716	-0.137	83	-0.039	60	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-107	1	710	716	-0.137	83	-0.039	60	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-497	2	1068	1074	-0.126	77	-0.036	60	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-424	2	1068	1074	-0.115	75	-0.033	59	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-195	2	1068	1074	-0.173	83	-0.049	66	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-15b	2	1068	1074	-0.140	78	-0.040	60	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-16	2	1068	1074	-0.173	83	-0.049	66	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-15a	2	1068	1074	-0.151	80	-0.043	62	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-206	3	1845	1852	-0.111	78	-0.031	63	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-613	3	1845	1852	-0.129	80	-0.036	64	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-1	3	1845	1852	-0.111	78	-0.031	63	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-24	2	1928	1934	-0.175	89	-0.048	75	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-323	1	2775	2781	-0.010	52	-0.003	60	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-216b	2	3205	3211	-0.020	36	-0.006	43	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-26b	3	4031	4038	-0.188	92	-0.051	74	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-1297	3	4031	4038	-0.188	93	-0.051	75	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-26a	3	4031	4038	-0.188	92	-0.051	75	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-193a	2	4587	4593	-0.326	94	-0.085	75	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-193b	2	4587	4593	-0.315	94	-0.082	75	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-326	2	4607	4613	-0.020	39	-0.006	43	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-193a	1	4679	4685	-0.205	83	-0.055	66	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-193b	1	4679	4685	-0.205	83	-0.055	66	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-183	2	4697	4703	-0.355	97	-0.092	85	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-135b	2	6553	6559	-0.066	65	-0.000	24	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-135a	2	6553	6559	-0.066	65	-0.000	24	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-223	1	6571	6577	-0.149	78	-0.001	18	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-375	1	6618	6624	-0.010	35	-0.000	32	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-19a	3	6703	6710	-0.030	26	-0.000	12	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-19b	3	6703	6710	-0.030	26	-0.000	12	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-219-5p	1	6708	6714	-0.010	26	-0.000	25	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-670	1	6712	6718	-0.121	76	-0.001	26	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-125b	1	6712	6718	-0.097	69	-0.001	24	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-501	1	6813	6819	-0.077	69	-0.000	24	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-25	2	7011	7017	-0.129	85	-0.001	43	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-367	2	7011	7017	-0.133	84	-0.001	38	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-32	2	7011	7017	-0.165	88	-0.001	39	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-92b	2	7011	7017	-0.132	87	-0.001	43	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-92	2	7011	7017	-0.143	88	-0.001	43	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-452	1	7026	7032	-0.124	86	-0.001	28	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-218	1	7054	7060	-0.105	75	-0.001	30	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-206	3	7138	7145	-0.155	85	-0.001	28	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-1	3	7138	7145	-0.155	85	-0.001	28	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-613	3	7138	7145	-0.181	87	-0.001	29	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-1271	3	9137	9144	-0.030	51	-0.000	31	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-96	3	9137	9144	-0.030	51	-0.000	29	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-33a	2	10118	10124	-0.020	60	-0.000	44	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-33b	2	10118	10124	-0.020	60	-0.000	44	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-376b	3	11440	11447	-0.030	29	-0.000	14	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-376a	3	11440	11447	-0.030	29	-0.000	14	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-873	1	11459	11465	-0.010	56	-0.000	56	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-142	2	11942	11948	-0.050	41	-0.000	13	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-196b	2	11944	11950	-0.057	57	-0.000	18	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-196a	2	11944	11950	-0.046	48	-0.000	18	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-1197	2	12293	12299	-0.020	52	-0.000	36	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-421	2	12298	12304	-0.020	37	-0.000	26	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-150	3	12343	12350	-0.030	65	-0.000	28	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-150	1	12770	12776	-0.010	26	-0.000	26	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-532	1	12770	12776	-0.010	52	-0.000	51	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-338	3	12868	12875	-0.095	84	-0.001	36	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-26b	2	13810	13816	-0.020	38	-0.000	23	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-1297	2	13810	13816	-0.020	38	-0.000	24	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-26a	2	13810	13816	-0.020	38	-0.000	23	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-134	3	14579	14586	-0.030	36	-0.000	19	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-342	3	14623	14630	-0.030	65	-0.000	39	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-378b	2	14654	14660	-0.084	67	-0.001	21	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-378a	2	14654	14660	-0.062	58	-0.000	20	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-422a	2	14654	14660	-0.062	58	-0.000	20	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-378e	2	14654	14660	-0.062	58	-0.000	20	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-33a	2	14661	14667	-0.020	60	-0.000	44	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-33b	2	14661	14667	-0.020	60	-0.000	44	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-186	3	14682	14689	-0.030	87	-0.000	59	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-145	1	14700	14706	-0.131	86	-0.001	36	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-409	1	14730	14736	-0.010	57	-0.000	56	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-338	1	17488	17494	-0.079	81	-0.000	35	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-7	1	17496	17502	-0.010	39	-0.000	35	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9598	ptr-miR-1197	2	17564	17570	-0.020	52	-0.000	36	NULL
ENSG00000138443.11	ABI2	ENST00000295851.5	9606	hsa-miR-7-5p	2	40	46	-0.149	89	-0.149	93	-2.9933
ENSG00000138443.11	ABI2	ENST00000295851.5	9606	hsa-miR-1298-5p	1	89	95	-0.113	90	-0.113	93	-2.5609
ENSG00000138443.11	ABI2	ENST00000295851.5	9606	hsa-miR-205-5p	3	91	98	-0.482	99	-0.482	99	-4.0563
ENSG00000138443.11	ABI2	ENST00000295851.5	9606	hsa-miR-362-5p	1	94	100	-0.187	92	-0.187	94	-2.3639
ENSG00000138443.11	ABI2	ENST00000295851.5	9606	hsa-miR-200b-3p	3	141	148	-0.286	98	-0.284	98	-3.5907
ENSG00000138443.11	ABI2	ENST00000295851.5	9606	hsa-miR-429	3	141	148	-0.294	98	-0.292	98	-3.2756
ENSG00000138443.11	ABI2	ENST00000295851.5	9606	hsa-miR-200c-3p	3	141	148	-0.286	98	-0.284	98	-3.5907
ENSG00000138443.11	ABI2	ENST00000295851.5	9606	hsa-miR-655-3p	1	143	149	-0.133	82	-0.132	88	-2.8704
ENSG00000138443.11	ABI2	ENST00000295851.5	9606	hsa-miR-374c-5p	1	143	149	-0.121	80	-0.120	87	-3.5472
ENSG00000138443.11	ABI2	ENST00000295851.5	9606	hsa-miR-375	1	170	176	-0.131	92	-0.088	88	-3.4978
ENSG00000138443.11	ABI2	ENST00000295851.5	9606	hsa-miR-144-3p	3	332	339	-0.079	77	-0.023	64	-3.8644
ENSG00000138443.11	ABI2	ENST00000295851.5	9606	hsa-miR-101-3p.1	1	333	339	-0.010	38	-0.003	46	-3.1480
ENSG00000138443.11	ABI2	ENST00000295851.5	9606	hsa-miR-101-3p.2	2	333	339	-0.021	51	-0.006	44	-4.4438
ENSG00000138443.11	ABI2	ENST00000295851.5	9606	hsa-miR-582-5p	1	540	546	-0.041	63	-0.012	52	-4.2141
ENSG00000138443.11	ABI2	ENST00000295851.5	9606	hsa-miR-101-3p.2	1	540	546	-0.044	68	-0.013	53	-3.5775
ENSG00000138443.11	ABI2	ENST00000295851.5	9606	hsa-miR-302e	2	562	568	-0.024	58	-0.007	45	-3.7631
ENSG00000138443.11	ABI2	ENST00000295851.5	9606	hsa-miR-373-3p	2	562	568	-0.020	36	-0.006	51	-4.1422
ENSG00000138443.11	ABI2	ENST00000295851.5	9606	hsa-miR-372-3p	2	562	568	-0.020	27	-0.006	42	-4.6669
ENSG00000138443.11	ABI2	ENST00000295851.5	9606	hsa-miR-302d-3p	2	562	568	-0.020	29	-0.006	43	-3.7631
