Gene ID,Gene Symbol,Transcript ID,Gene Tax ID,miRNA,Site Type,UTR_start,UTR end,context++ score,context++ score percentile,weighted context++ score,weighted context++ score percentile,Predicted relative KD
ENSG00000182197.6,EXT1,ENST00000378204.2,9606,hsa-miR-149-5p,3,87,94,-0.464,99,-0.464,99,-4.6158
ENSG00000182197.6,EXT1,ENST00000378204.2,9606,hsa-miR-183-5p.2,1,97,103,-0.287,94,-0.287,95,-4.2519
ENSG00000182197.6,EXT1,ENST00000378204.2,9606,hsa-miR-1271-5p,2,97,103,-0.363,97,-0.363,98,-4.1931
ENSG00000182197.6,EXT1,ENST00000378204.2,9606,hsa-miR-96-5p,2,97,103,-0.388,97,-0.388,98,-4.3638
ENSG00000182197.6,EXT1,ENST00000378204.2,9606,hsa-miR-153-3p,2,283,289,-0.366,98,-0.336,98,-3.1437
ENSG00000182197.6,EXT1,ENST00000378204.2,9606,hsa-miR-135a-5p,3,5062,5069,-0.397,98,-0.002,33,-4.3761
ENSG00000182197.6,EXT1,ENST00000378204.2,9606,hsa-miR-135b-5p,3,5062,5069,-0.397,98,-0.002,32,-4.3761
ENSG00000162694.9,EXTL2,ENST00000370113.3,9606,hsa-miR-433-3p,3,81,88,-0.37,98,-0.37,99,-4.3536
ENSG00000162694.9,EXTL2,ENST00000370113.3,9606,hsa-miR-30a-5p,3,252,259,-0.389,98,-0.389,98,-4.8091
ENSG00000162694.9,EXTL2,ENST00000370113.3,9606,hsa-miR-30b-5p,3,252,259,-0.397,98,-0.397,98,-4.8091
ENSG00000162694.9,EXTL2,ENST00000370113.3,9606,hsa-miR-30d-5p,3,252,259,-0.389,98,-0.389,98,-4.8091
ENSG00000162694.9,EXTL2,ENST00000370113.3,9606,hsa-miR-30e-5p,3,252,259,-0.389,98,-0.389,98,-4.8091
ENSG00000162694.9,EXTL2,ENST00000370113.3,9606,hsa-miR-30c-5p,3,252,259,-0.397,98,-0.397,98,-4.8091
ENSG00000162694.9,EXTL2,ENST00000370113.3,9606,hsa-miR-124-3p.2,3,299,306,-0.308,91,-0.308,94,-4.0792
ENSG00000162694.9,EXTL2,ENST00000370113.3,9606,hsa-miR-506-3p,3,299,306,-0.256,91,-0.256,94,-3.8475
ENSG00000012232.4,EXTL3,ENST00000220562.4,9606,hsa-miR-136-5p,3,2803,2810,-0.38,98,-0.376,98,-3.7756
ENSG00000116199.7,FAM20B,ENST00000263733.4,9606,hsa-miR-212-5p,3,4274,4281,-0.299,96,-0.132,87,-4.3076
ENSG00000254685.2,FPGT,ENST00000370894.5,9606,hsa-miR-431-5p,3,92,99,-0.499,99,-0.499,99,-5.5505
ENSG00000179163.11,FUCA1,ENST00000374479.3,9606,hsa-miR-330-5p,3,101,108,-0.372,98,-0.372,98,-3.3474
ENSG00000179163.11,FUCA1,ENST00000374479.3,9606,hsa-miR-326,3,101,108,-0.393,98,-0.393,98,-3.4479
ENSG00000179163.11,FUCA1,ENST00000374479.3,9606,hsa-miR-30e-5p,3,535,542,-0.266,93,-0.266,95,-4.556
ENSG00000179163.11,FUCA1,ENST00000374479.3,9606,hsa-miR-30d-5p,3,535,542,-0.282,94,-0.282,96,-4.556
ENSG00000179163.11,FUCA1,ENST00000374479.3,9606,hsa-miR-30a-5p,3,535,542,-0.282,94,-0.282,96,-4.556
ENSG00000001036.9,FUCA2,ENST00000002165.6,9606,hsa-miR-103a-3p,3,19,26,-0.484,99,-0.484,99,-4.1851
ENSG00000001036.9,FUCA2,ENST00000002165.6,9606,hsa-miR-107,3,19,26,-0.484,99,-0.484,99,-4.1851
ENSG00000174951.6,FUT1,ENST00000310160.3,9606,hsa-miR-4319,1,2077,2083,-0.259,93,-0.259,95,-3.3435
ENSG00000172728.11,FUT10,ENST00000327671.5,9606,hsa-miR-506-3p,3,59,66,-0.477,99,-0.477,99,-4.3905
ENSG00000172728.11,FUT10,ENST00000327671.5,9606,hsa-miR-124-3p.2,3,59,66,-0.553,99,-0.553,99,-5.1549
ENSG00000196968.6,FUT11,ENST00000394790.1,9606,hsa-miR-449a,3,83,90,-0.318,92,-0.318,94,-5.151
ENSG00000196968.6,FUT11,ENST00000394790.1,9606,hsa-miR-449b-5p,3,83,90,-0.336,93,-0.336,95,-4.5059
ENSG00000196968.6,FUT11,ENST00000394790.1,9606,hsa-miR-34a-5p,3,83,90,-0.35,94,-0.35,96,-5.2221
ENSG00000196968.6,FUT11,ENST00000394790.1,9606,hsa-miR-34c-5p,3,83,90,-0.352,94,-0.352,96,-4.5059
ENSG00000196968.6,FUT11,ENST00000394790.1,9606,hsa-miR-92b-3p,3,4216,4223,-0.267,95,-0.215,95,-5.6932
ENSG00000196968.6,FUT11,ENST00000394790.1,9606,hsa-miR-92a-3p,3,4216,4223,-0.275,95,-0.221,95,-5.4751
ENSG00000196968.6,FUT11,ENST00000394790.1,9606,hsa-miR-367-3p,3,4216,4223,-0.325,96,-0.261,96,-5.2592
ENSG00000196968.6,FUT11,ENST00000394790.1,9606,hsa-miR-363-3p,3,4216,4223,-0.309,96,-0.248,96,-5.3242
ENSG00000196968.6,FUT11,ENST00000394790.1,9606,hsa-miR-25-3p,3,4216,4223,-0.296,96,-0.238,95,-5.5652
ENSG00000196968.6,FUT11,ENST00000394790.1,9606,hsa-miR-32-5p,3,4216,4223,-0.299,96,-0.24,95,-5.1291
ENSG00000196371.2,FUT4,ENST00000358752.2,9606,hsa-miR-19a-3p,3,190,197,-0.257,91,-0.257,93,-4.8614
ENSG00000196371.2,FUT4,ENST00000358752.2,9606,hsa-miR-130a-5p,3,781,788,-0.261,94,-0.261,95,-3.8012
ENSG00000196371.2,FUT4,ENST00000358752.2,9606,hsa-miR-23a-3p,3,781,788,-0.335,96,-0.335,96,-3.6163
ENSG00000196371.2,FUT4,ENST00000358752.2,9606,hsa-miR-23c,3,781,788,-0.295,95,-0.295,96,-3.6163
ENSG00000196371.2,FUT4,ENST00000358752.2,9606,hsa-miR-23b-3p,3,781,788,-0.335,96,-0.335,96,-3.6163
ENSG00000196371.2,FUT4,ENST00000358752.2,9606,hsa-miR-125b-5p,3,4070,4077,-0.368,97,-0.009,39,-4.3488
ENSG00000196371.2,FUT4,ENST00000358752.2,9606,hsa-miR-125a-5p,3,4070,4077,-0.376,97,-0.009,40,-4.3488
ENSG00000196371.2,FUT4,ENST00000358752.2,9606,hsa-miR-4319,3,4070,4077,-0.376,97,-0.009,40,-4.9857
ENSG00000033170.12,FUT8,ENST00000360689.5,9606,hsa-miR-449b-5p,3,296,303,-0.578,99,-0.578,99,-4.8044
ENSG00000033170.12,FUT8,ENST00000360689.5,9606,hsa-miR-449a,3,296,303,-0.56,99,-0.56,99,-5.4788
ENSG00000033170.12,FUT8,ENST00000360689.5,9606,hsa-miR-34c-5p,3,296,303,-0.562,99,-0.562,99,-4.8044
ENSG00000033170.12,FUT8,ENST00000360689.5,9606,hsa-miR-34a-5p,3,296,303,-0.544,99,-0.544,99,-5.4473
ENSG00000033170.12,FUT8,ENST00000360689.5,9606,hsa-miR-342-3p,3,335,342,-0.363,99,-0.363,99,-4.5798
ENSG00000172461.6,FUT9,ENST00000302103.5,9606,hsa-miR-3666,3,9247,9254,-0.276,95,-0.276,97,-4.0699
ENSG00000172461.6,FUT9,ENST00000302103.5,9606,hsa-miR-301b-3p,3,9247,9254,-0.284,95,-0.284,97,-4.2782
ENSG00000172461.6,FUT9,ENST00000302103.5,9606,hsa-miR-4295,3,9247,9254,-0.276,95,-0.276,97,-4.2782
ENSG00000172461.6,FUT9,ENST00000302103.5,9606,hsa-miR-130a-3p,3,9247,9254,-0.276,95,-0.276,96,-4.2782
ENSG00000172461.6,FUT9,ENST00000302103.5,9606,hsa-miR-130b-3p,3,9247,9254,-0.268,95,-0.268,96,-4.2782
ENSG00000172461.6,FUT9,ENST00000302103.5,9606,hsa-miR-301a-3p,3,9247,9254,-0.284,95,-0.284,97,-4.3103
ENSG00000172461.6,FUT9,ENST00000302103.5,9606,hsa-miR-218-5p,2,9433,9439,-0.308,95,-0.308,97,-3.478
ENSG00000172461.6,FUT9,ENST00000302103.5,9606,hsa-miR-22-3p,2,10036,10042,-0.325,96,-0.325,97,-5.675
ENSG00000172461.6,FUT9,ENST00000302103.5,9606,hsa-miR-22-3p,3,10905,10912,-0.438,98,-0.438,99,-6.2614
ENSG00000171298.8,GAA,ENST00000302262.3,9606,hsa-miR-92b-3p,2,513,519,-0.254,95,-0.253,96,-5.7611
ENSG00000171298.8,GAA,ENST00000302262.3,9606,hsa-miR-92a-3p,2,513,519,-0.254,95,-0.253,96,-5.6459
ENSG00000171298.8,GAA,ENST00000302262.3,9606,hsa-miR-367-3p,2,513,519,-0.255,94,-0.254,96,-5.8277
ENSG00000171298.8,GAA,ENST00000302262.3,9606,hsa-miR-363-3p,2,513,519,-0.255,94,-0.254,96,-5.7993
ENSG00000171298.8,GAA,ENST00000302262.3,9606,hsa-miR-32-5p,2,513,519,-0.287,95,-0.286,96,-5.2558
ENSG00000128242.8,GAL3ST1,ENST00000406955.1,9606,hsa-miR-429,2,190,196,-0.336,99,-0.336,99,-3.7825
ENSG00000128242.8,GAL3ST1,ENST00000406955.1,9606,hsa-miR-200c-3p,2,190,196,-0.336,99,-0.336,99,-4.5983
ENSG00000128242.8,GAL3ST1,ENST00000406955.1,9606,hsa-miR-200b-3p,2,190,196,-0.336,99,-0.336,99,-4.5983
ENSG00000175229.6,GAL3ST3,ENST00000312006.4,9606,hsa-miR-7-5p,3,430,437,-0.446,99,-0.446,99,-5.0214
ENSG00000197093.6,GAL3ST4,ENST00000423751.1,9606,hsa-miR-423-5p,3,461,468,-0.503,99,-0.503,99,-5.2541
ENSG00000197093.6,GAL3ST4,ENST00000423751.1,9606,hsa-miR-3184-5p,3,461,468,-0.519,99,-0.519,99,-5.1021
ENSG00000197093.6,GAL3ST4,ENST00000423751.1,9606,hsa-miR-376a-3p,3,1103,1110,-0.404,98,-0.335,98,-3.5523
ENSG00000197093.6,GAL3ST4,ENST00000423751.1,9606,hsa-miR-376b-3p,3,1103,1110,-0.404,98,-0.335,98,-3.5523
ENSG00000054983.12,GALC,ENST00000261304.2,9606,hsa-miR-760,3,60,67,-0.322,95,-0.322,96,-5.2418
ENSG00000054983.12,GALC,ENST00000261304.2,9606,hsa-miR-196b-5p,2,604,610,-0.362,97,-0.362,98,-4.439
ENSG00000054983.12,GALC,ENST00000261304.2,9606,hsa-miR-196a-5p,2,604,610,-0.362,97,-0.362,98,-4.439
ENSG00000054983.12,GALC,ENST00000261304.2,9606,hsa-miR-98-5p,2,605,611,-0.42,96,-0.42,97,-5.8911
ENSG00000054983.12,GALC,ENST00000261304.2,9606,hsa-miR-4500,2,605,611,-0.42,96,-0.42,97,-5.8911
ENSG00000054983.12,GALC,ENST00000261304.2,9606,hsa-miR-4458,2,605,611,-0.432,96,-0.432,97,-5.1468
ENSG00000054983.12,GALC,ENST00000261304.2,9606,hsa-let-7i-5p,2,605,611,-0.42,96,-0.42,97,-5.8911
ENSG00000054983.12,GALC,ENST00000261304.2,9606,hsa-let-7g-5p,2,605,611,-0.42,96,-0.42,97,-5.8911
ENSG00000054983.12,GALC,ENST00000261304.2,9606,hsa-let-7a-5p,2,605,611,-0.42,96,-0.42,97,-5.8911
ENSG00000054983.12,GALC,ENST00000261304.2,9606,hsa-let-7b-5p,2,605,611,-0.42,96,-0.42,97,-5.8911
ENSG00000054983.12,GALC,ENST00000261304.2,9606,hsa-let-7c-5p,2,605,611,-0.42,96,-0.42,97,-5.8911
ENSG00000054983.12,GALC,ENST00000261304.2,9606,hsa-let-7d-5p,2,605,611,-0.41,95,-0.41,96,-5.9119
ENSG00000054983.12,GALC,ENST00000261304.2,9606,hsa-let-7e-5p,2,605,611,-0.42,96,-0.42,97,-5.0513
ENSG00000054983.12,GALC,ENST00000261304.2,9606,hsa-let-7f-5p,2,605,611,-0.431,96,-0.431,97,-5.8911
ENSG00000117308.10,GALE,ENST00000374497.3,9606,hsa-miR-4500,3,106,113,-0.505,98,-0.505,98,-5.5646
ENSG00000117308.10,GALE,ENST00000374497.3,9606,hsa-let-7b-5p,3,106,113,-0.497,98,-0.497,98,-5.5646
ENSG00000117308.10,GALE,ENST00000374497.3,9606,hsa-miR-98-5p,3,106,113,-0.497,98,-0.497,98,-5.5646
ENSG00000117308.10,GALE,ENST00000374497.3,9606,hsa-let-7a-5p,3,106,113,-0.497,98,-0.497,98,-5.5646
ENSG00000117308.10,GALE,ENST00000374497.3,9606,hsa-let-7c-5p,3,106,113,-0.497,98,-0.497,98,-5.5646
ENSG00000117308.10,GALE,ENST00000374497.3,9606,hsa-let-7d-5p,3,106,113,-0.515,98,-0.515,98,-5.03
ENSG00000117308.10,GALE,ENST00000374497.3,9606,hsa-let-7e-5p,3,106,113,-0.497,98,-0.497,98,-5.3889
ENSG00000117308.10,GALE,ENST00000374497.3,9606,hsa-let-7f-5p,3,106,113,-0.497,98,-0.497,98,-5.5646
ENSG00000117308.10,GALE,ENST00000374497.3,9606,hsa-let-7g-5p,3,106,113,-0.497,98,-0.497,98,-5.5646
ENSG00000117308.10,GALE,ENST00000374497.3,9606,hsa-let-7i-5p,3,106,113,-0.497,98,-0.497,98,-5.5646
ENSG00000117308.10,GALE,ENST00000374497.3,9606,hsa-miR-4458,3,106,113,-0.523,98,-0.523,98,-5.0183
ENSG00000141429.9,GALNT1,ENST00000269195.5,9606,hsa-let-7g-5p,3,44,51,-0.411,96,-0.411,97,-3.9936
ENSG00000141429.9,GALNT1,ENST00000269195.5,9606,hsa-miR-4458,3,44,51,-0.429,96,-0.429,97,-3.6785
ENSG00000141429.9,GALNT1,ENST00000269195.5,9606,hsa-let-7a-5p,3,44,51,-0.411,96,-0.411,97,-3.9936
ENSG00000141429.9,GALNT1,ENST00000269195.5,9606,hsa-let-7b-5p,3,44,51,-0.411,96,-0.411,97,-3.9936
ENSG00000141429.9,GALNT1,ENST00000269195.5,9606,hsa-let-7c-5p,3,44,51,-0.411,96,-0.411,97,-3.9936
ENSG00000141429.9,GALNT1,ENST00000269195.5,9606,hsa-let-7f-5p,3,44,51,-0.411,96,-0.411,97,-3.9936
ENSG00000141429.9,GALNT1,ENST00000269195.5,9606,hsa-let-7d-5p,3,44,51,-0.421,96,-0.421,97,-3.7436
ENSG00000141429.9,GALNT1,ENST00000269195.5,9606,hsa-let-7e-5p,3,44,51,-0.411,96,-0.411,97,-3.8076
ENSG00000141429.9,GALNT1,ENST00000269195.5,9606,hsa-miR-4500,3,44,51,-0.411,96,-0.411,97,-3.9936
ENSG00000141429.9,GALNT1,ENST00000269195.5,9606,hsa-let-7i-5p,3,44,51,-0.411,96,-0.411,97,-3.9936
ENSG00000141429.9,GALNT1,ENST00000269195.5,9606,hsa-miR-98-5p,3,44,51,-0.411,96,-0.411,97,-3.9936
ENSG00000141429.9,GALNT1,ENST00000269195.5,9606,hsa-miR-30e-5p,3,228,235,-0.352,97,-0.352,98,-4.409
ENSG00000141429.9,GALNT1,ENST00000269195.5,9606,hsa-miR-30b-5p,3,228,235,-0.36,97,-0.36,98,-4.409
ENSG00000141429.9,GALNT1,ENST00000269195.5,9606,hsa-miR-30a-5p,3,228,235,-0.344,97,-0.344,97,-4.409
ENSG00000141429.9,GALNT1,ENST00000269195.5,9606,hsa-miR-30d-5p,3,228,235,-0.344,97,-0.344,97,-4.409
ENSG00000141429.9,GALNT1,ENST00000269195.5,9606,hsa-miR-30c-5p,3,228,235,-0.36,97,-0.36,98,-4.409
ENSG00000141429.9,GALNT1,ENST00000269195.5,9606,hsa-miR-145-5p,3,455,462,-0.452,99,-0.446,99,-3.8654
ENSG00000141429.9,GALNT1,ENST00000269195.5,9606,hsa-miR-5195-3p,3,455,462,-0.53,99,-0.523,99,-4.3338
ENSG00000141429.9,GALNT1,ENST00000269195.5,9606,hsa-miR-433-3p,3,474,481,-0.324,98,-0.294,98,-3.8597
ENSG00000141429.9,GALNT1,ENST00000269195.5,9606,hsa-miR-10a-5p,2,518,524,-0.422,99,-0.382,99,-4.8607
ENSG00000141429.9,GALNT1,ENST00000269195.5,9606,hsa-miR-10b-5p,2,518,524,-0.422,99,-0.382,99,-4.8607
ENSG00000141429.9,GALNT1,ENST00000269195.5,9606,hsa-miR-137,3,999,1006,-0.347,95,-0.312,95,-5.2846
ENSG00000141429.9,GALNT1,ENST00000269195.5,9606,hsa-miR-497-5p,2,1187,1193,-0.344,97,-0.29,96,-4.1838
ENSG00000141429.9,GALNT1,ENST00000269195.5,9606,hsa-miR-424-5p,2,1187,1193,-0.366,97,-0.308,97,-4.6263
ENSG00000141429.9,GALNT1,ENST00000269195.5,9606,hsa-miR-6838-5p,2,1187,1193,-0.37,98,-0.312,97,-5.3395
ENSG00000141429.9,GALNT1,ENST00000269195.5,9606,hsa-miR-16-5p,2,1187,1193,-0.402,98,-0.338,97,-4.1102
ENSG00000141429.9,GALNT1,ENST00000269195.5,9606,hsa-miR-15b-5p,2,1187,1193,-0.391,98,-0.329,97,-4.1493
ENSG00000141429.9,GALNT1,ENST00000269195.5,9606,hsa-miR-15a-5p,2,1187,1193,-0.391,98,-0.329,97,-4.1493
ENSG00000141429.9,GALNT1,ENST00000269195.5,9606,hsa-miR-195-5p,2,1187,1193,-0.391,98,-0.329,97,-4.1493
ENSG00000141429.9,GALNT1,ENST00000269195.5,9606,hsa-miR-124-3p.1,3,2068,2075,-0.32,96,-0.001,46,-5.9065
ENSG00000164574.11,GALNT10,ENST00000297107.6,9606,hsa-miR-124-3p.1,2,2011,2017,-0.339,97,-0.336,97,-5.1734
ENSG00000119514.5,GALNT12,ENST00000375011.3,9606,hsa-miR-23c,3,164,171,-0.362,96,-0.362,97,-3.6471
ENSG00000119514.5,GALNT12,ENST00000375011.3,9606,hsa-miR-130a-5p,3,164,171,-0.384,97,-0.384,97,-3.955
ENSG00000119514.5,GALNT12,ENST00000375011.3,9606,hsa-miR-23b-3p,3,164,171,-0.362,96,-0.362,97,-3.6471
ENSG00000119514.5,GALNT12,ENST00000375011.3,9606,hsa-miR-23a-3p,3,164,171,-0.362,96,-0.362,97,-3.6471
ENSG00000119514.5,GALNT12,ENST00000375011.3,9606,hsa-miR-124-3p.1,2,314,320,-0.362,97,-0.279,96,-4.9504
ENSG00000144278.10,GALNT13,ENST00000409237.1,9606,hsa-miR-218-5p,2,340,346,-0.34,97,-0.34,97,-3.1618
ENSG00000144278.10,GALNT13,ENST00000409237.1,9606,hsa-miR-506-3p,2,507,513,-0.272,92,-0.216,90,-3.8182
ENSG00000144278.10,GALNT13,ENST00000409237.1,9606,hsa-miR-124-3p.2,2,507,513,-0.323,92,-0.255,90,-3.9559
ENSG00000144278.10,GALNT13,ENST00000409237.1,9606,hsa-miR-107,2,3566,3572,-0.358,97,-0.0,16,-4.6981
ENSG00000144278.10,GALNT13,ENST00000409237.1,9606,hsa-miR-103a-3p,2,3566,3572,-0.347,97,-0.0,16,-4.6981
ENSG00000144278.10,GALNT13,ENST00000409237.1,9606,hsa-miR-15b-5p,3,3567,3574,-0.527,99,-0.0,16,-5.4665
ENSG00000144278.10,GALNT13,ENST00000409237.1,9606,hsa-miR-424-5p,3,3567,3574,-0.548,99,-0.0,19,-5.7375
ENSG00000144278.10,GALNT13,ENST00000409237.1,9606,hsa-miR-16-5p,3,3567,3574,-0.559,99,-0.0,18,-5.4731
ENSG00000144278.10,GALNT13,ENST00000409237.1,9606,hsa-miR-497-5p,3,3567,3574,-0.532,99,-0.0,18,-5.3332
ENSG00000144278.10,GALNT13,ENST00000409237.1,9606,hsa-miR-195-5p,3,3567,3574,-0.559,99,-0.0,18,-5.4665
ENSG00000144278.10,GALNT13,ENST00000409237.1,9606,hsa-miR-15a-5p,3,3567,3574,-0.543,99,-0.0,16,-5.4665
ENSG00000144278.10,GALNT13,ENST00000409237.1,9606,hsa-miR-6838-5p,3,3567,3574,-0.545,99,-0.0,14,-5.3797
ENSG00000158089.10,GALNT14,ENST00000324589.5,9606,hsa-miR-125a-5p,3,149,156,-0.404,98,-0.404,98,-3.7077
ENSG00000158089.10,GALNT14,ENST00000324589.5,9606,hsa-miR-125b-5p,3,149,156,-0.388,97,-0.388,98,-3.7077
ENSG00000158089.10,GALNT14,ENST00000324589.5,9606,hsa-miR-4319,3,149,156,-0.396,98,-0.396,98,-4.2716
ENSG00000131386.13,GALNT15,ENST00000339732.5,9606,hsa-let-7f-5p,2,698,704,-0.345,92,-0.295,92,-5.9247
ENSG00000131386.13,GALNT15,ENST00000339732.5,9606,hsa-let-7i-5p,2,698,704,-0.334,92,-0.285,91,-5.9247
ENSG00000131386.13,GALNT15,ENST00000339732.5,9606,hsa-let-7g-5p,2,698,704,-0.345,92,-0.295,92,-5.9247
ENSG00000131386.13,GALNT15,ENST00000339732.5,9606,hsa-let-7c-5p,2,698,704,-0.345,92,-0.295,92,-5.9247
ENSG00000131386.13,GALNT15,ENST00000339732.5,9606,hsa-let-7e-5p,2,698,704,-0.345,92,-0.295,92,-5.0825
ENSG00000131386.13,GALNT15,ENST00000339732.5,9606,hsa-let-7b-5p,2,698,704,-0.334,92,-0.285,91,-5.9247
ENSG00000131386.13,GALNT15,ENST00000339732.5,9606,hsa-let-7a-5p,2,698,704,-0.345,92,-0.295,92,-5.9247
ENSG00000131386.13,GALNT15,ENST00000339732.5,9606,hsa-miR-4458,2,698,704,-0.335,91,-0.286,90,-5.1079
ENSG00000131386.13,GALNT15,ENST00000339732.5,9606,hsa-miR-4500,2,698,704,-0.367,94,-0.313,93,-5.9247
ENSG00000131386.13,GALNT15,ENST00000339732.5,9606,hsa-miR-98-5p,2,698,704,-0.345,92,-0.295,92,-5.9247
ENSG00000100626.12,GALNT16,ENST00000337827.4,9606,hsa-miR-140-5p,2,1120,1126,-0.361,97,-0.361,98,-3.5648
ENSG00000110328.5,GALNT18,ENST00000227756.4,9606,hsa-miR-223-3p,3,240,247,-0.638,99,-0.638,99,-5.782
ENSG00000143641.8,GALNT2,ENST00000366672.4,9606,hsa-miR-4500,1,102,108,-0.316,91,-0.316,93,-5.0425
ENSG00000143641.8,GALNT2,ENST00000366672.4,9606,hsa-miR-1271-5p,3,2319,2326,-0.306,95,-0.288,96,-4.3056
ENSG00000143641.8,GALNT2,ENST00000366672.4,9606,hsa-miR-96-5p,3,2319,2326,-0.309,95,-0.291,96,-4.6791
ENSG00000115339.9,GALNT3,ENST00000392701.3,9606,hsa-miR-3681-3p,1,48,54,-0.278,97,-0.278,97,-3.0386
ENSG00000115339.9,GALNT3,ENST00000392701.3,9606,hsa-miR-27a-3p,2,48,54,-0.269,96,-0.269,97,-3.7263
ENSG00000115339.9,GALNT3,ENST00000392701.3,9606,hsa-miR-27b-3p,2,48,54,-0.269,96,-0.269,97,-3.7263
ENSG00000115339.9,GALNT3,ENST00000392701.3,9606,hsa-miR-216a-3p,1,48,54,-0.253,96,-0.253,97,-3.4196
ENSG00000115339.9,GALNT3,ENST00000392701.3,9606,hsa-miR-153-3p,1,83,89,-0.252,93,-0.252,95,-4.7907
ENSG00000115339.9,GALNT3,ENST00000392701.3,9606,hsa-miR-218-5p,3,181,188,-0.486,99,-0.486,99,-3.9031
ENSG00000115339.9,GALNT3,ENST00000392701.3,9606,hsa-miR-9-5p,3,200,207,-0.48,99,-0.48,99,-3.3242
ENSG00000115339.9,GALNT3,ENST00000392701.3,9606,hsa-miR-372-3p,3,642,649,-0.315,97,-0.315,98,-5.182
ENSG00000115339.9,GALNT3,ENST00000392701.3,9606,hsa-miR-520e,3,642,649,-0.315,98,-0.315,98,-4.9681
ENSG00000115339.9,GALNT3,ENST00000392701.3,9606,hsa-miR-520d-3p,3,642,649,-0.331,98,-0.331,98,-4.9681
ENSG00000115339.9,GALNT3,ENST00000392701.3,9606,hsa-miR-520b,3,642,649,-0.315,97,-0.315,98,-4.9681
ENSG00000115339.9,GALNT3,ENST00000392701.3,9606,hsa-miR-520a-3p,3,642,649,-0.339,98,-0.339,98,-4.9681
ENSG00000115339.9,GALNT3,ENST00000392701.3,9606,hsa-miR-302e,3,642,649,-0.305,98,-0.305,98,-5.1134
ENSG00000115339.9,GALNT3,ENST00000392701.3,9606,hsa-miR-302d-3p,3,642,649,-0.321,98,-0.321,98,-5.1134
ENSG00000115339.9,GALNT3,ENST00000392701.3,9606,hsa-miR-302c-3p.1,3,642,649,-0.305,97,-0.305,98,-5.1134
ENSG00000115339.9,GALNT3,ENST00000392701.3,9606,hsa-miR-302b-3p,3,642,649,-0.305,97,-0.305,98,-5.1134
ENSG00000115339.9,GALNT3,ENST00000392701.3,9606,hsa-miR-520c-3p,3,642,649,-0.315,97,-0.315,98,-4.9681
ENSG00000115339.9,GALNT3,ENST00000392701.3,9606,hsa-miR-302a-3p,3,642,649,-0.305,97,-0.305,98,-5.1134
ENSG00000115339.9,GALNT3,ENST00000392701.3,9606,hsa-miR-7-5p,2,651,657,-0.291,96,-0.291,98,-5.5699
ENSG00000136542.4,GALNT5,ENST00000259056.4,9606,hsa-miR-27a-3p,3,39,46,-0.507,99,-0.506,99,-4.6692
ENSG00000136542.4,GALNT5,ENST00000259056.4,9606,hsa-miR-216a-3p,1,39,45,-0.272,97,-0.271,97,-4.0385
ENSG00000136542.4,GALNT5,ENST00000259056.4,9606,hsa-miR-3681-3p,1,39,45,-0.261,96,-0.261,97,-3.7004
ENSG00000136542.4,GALNT5,ENST00000259056.4,9606,hsa-miR-27b-3p,3,39,46,-0.507,99,-0.506,99,-4.6692
ENSG00000109586.7,GALNT7,ENST00000265000.4,9606,hsa-miR-128-3p,1,148,154,-0.264,97,-0.264,97,-3.3996
ENSG00000109586.7,GALNT7,ENST00000265000.4,9606,hsa-miR-27b-3p,2,148,154,-0.28,96,-0.28,97,-3.8813
ENSG00000109586.7,GALNT7,ENST00000265000.4,9606,hsa-miR-3681-3p,1,148,154,-0.277,97,-0.277,97,-3.1393
ENSG00000109586.7,GALNT7,ENST00000265000.4,9606,hsa-miR-27a-3p,2,148,154,-0.28,96,-0.28,97,-3.8813
ENSG00000109586.7,GALNT7,ENST00000265000.4,9606,hsa-miR-30c-5p,3,221,228,-0.259,92,-0.257,94,-4.4682
ENSG00000109586.7,GALNT7,ENST00000265000.4,9606,hsa-miR-30b-5p,3,221,228,-0.259,92,-0.257,94,-4.4682
ENSG00000109586.7,GALNT7,ENST00000265000.4,9606,hsa-miR-125b-5p,2,325,331,-0.262,93,-0.26,95,-2.973
ENSG00000109586.7,GALNT7,ENST00000265000.4,9606,hsa-miR-4319,2,325,331,-0.262,94,-0.26,95,-3.3506
ENSG00000109586.7,GALNT7,ENST00000265000.4,9606,hsa-miR-449b-5p,3,459,466,-0.339,93,-0.334,95,-3.9823
ENSG00000109586.7,GALNT7,ENST00000265000.4,9606,hsa-miR-449a,3,459,466,-0.321,93,-0.317,94,-4.5571
ENSG00000109586.7,GALNT7,ENST00000265000.4,9606,hsa-miR-34c-5p,3,459,466,-0.339,93,-0.334,95,-3.9823
ENSG00000109586.7,GALNT7,ENST00000265000.4,9606,hsa-miR-34a-5p,3,459,466,-0.321,93,-0.317,94,-4.665
ENSG00000109586.7,GALNT7,ENST00000265000.4,9606,hsa-miR-16-5p,2,503,509,-0.26,93,-0.257,95,-3.9936
ENSG00000109586.7,GALNT7,ENST00000265000.4,9606,hsa-miR-15b-5p,2,503,509,-0.282,94,-0.278,96,-4.064
ENSG00000109586.7,GALNT7,ENST00000265000.4,9606,hsa-miR-15a-5p,2,503,509,-0.282,94,-0.278,96,-4.064
ENSG00000109586.7,GALNT7,ENST00000265000.4,9606,hsa-miR-195-5p,2,503,509,-0.26,93,-0.257,95,-4.064
ENSG00000109586.7,GALNT7,ENST00000265000.4,9606,hsa-miR-6838-5p,2,503,509,-0.283,94,-0.279,96,-5.1262
